"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
2016,"MISSOURI","MO","MONROE",29137,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3159,4156,20220315,"TOTAL"
2016,"MISSOURI","MO","MONROE",29137,"US PRESIDENT","OTHER","OTHER",144,4156,20220315,"TOTAL"
2016,"MISSOURI","MO","MONTGOMERY",29139,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1119,5429,20220315,"TOTAL"
2016,"MISSOURI","MO","MONTGOMERY",29139,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4127,5429,20220315,"TOTAL"
2016,"MISSOURI","MO","MONTGOMERY",29139,"US PRESIDENT","OTHER","OTHER",183,5429,20220315,"TOTAL"
2016,"MISSOURI","MO","MORGAN",29141,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1768,8821,20220315,"TOTAL"
2016,"MISSOURI","MO","MORGAN",29141,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6760,8821,20220315,"TOTAL"
2016,"MISSOURI","MO","MORGAN",29141,"US PRESIDENT","OTHER","OTHER",293,8821,20220315,"TOTAL"
2016,"MISSOURI","MO","NEW MADRID",29143,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1933,7357,20220315,"TOTAL"
2016,"MISSOURI","MO","NEW MADRID",29143,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5270,7357,20220315,"TOTAL"
2016,"MISSOURI","MO","NEW MADRID",29143,"US PRESIDENT","OTHER","OTHER",154,7357,20220315,"TOTAL"
2016,"MISSOURI","MO","NEWTON",29145,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4990,26606,20220315,"TOTAL"
2016,"MISSOURI","MO","NEWTON",29145,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",20553,26606,20220315,"TOTAL"
2016,"MISSOURI","MO","NEWTON",29145,"US PRESIDENT","OTHER","OTHER",1063,26606,20220315,"TOTAL"
2016,"MISSOURI","MO","NODAWAY",29147,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2529,9458,20220315,"TOTAL"
2016,"MISSOURI","MO","NODAWAY",29147,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6380,9458,20220315,"TOTAL"
2016,"MISSOURI","MO","NODAWAY",29147,"US PRESIDENT","OTHER","OTHER",549,9458,20220315,"TOTAL"
2016,"MISSOURI","MO","OREGON",29149,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",865,4668,20220315,"TOTAL"
2016,"MISSOURI","MO","OREGON",29149,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3671,4668,20220315,"TOTAL"
2016,"MISSOURI","MO","OREGON",29149,"US PRESIDENT","OTHER","OTHER",132,4668,20220315,"TOTAL"
2016,"MISSOURI","MO","OSAGE",29151,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",998,7090,20220315,"TOTAL"
2016,"MISSOURI","MO","OSAGE",29151,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5856,7090,20220315,"TOTAL"
2016,"MISSOURI","MO","OSAGE",29151,"US PRESIDENT","OTHER","OTHER",236,7090,20220315,"TOTAL"
2016,"MISSOURI","MO","OZARK",29153,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",724,4505,20220315,"TOTAL"
2016,"MISSOURI","MO","OZARK",29153,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3639,4505,20220315,"TOTAL"
2016,"MISSOURI","MO","OZARK",29153,"US PRESIDENT","OTHER","OTHER",142,4505,20220315,"TOTAL"
2016,"MISSOURI","MO","PEMISCOT",29155,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1947,6027,20220315,"TOTAL"
2016,"MISSOURI","MO","PEMISCOT",29155,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3964,6027,20220315,"TOTAL"
2016,"MISSOURI","MO","PEMISCOT",29155,"US PRESIDENT","OTHER","OTHER",116,6027,20220315,"TOTAL"
2016,"MISSOURI","MO","PERRY",29157,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1520,8740,20220315,"TOTAL"
2016,"MISSOURI","MO","PERRY",29157,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6908,8740,20220315,"TOTAL"
2016,"MISSOURI","MO","PERRY",29157,"US PRESIDENT","OTHER","OTHER",312,8740,20220315,"TOTAL"
2016,"MISSOURI","MO","PETTIS",29159,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4324,18111,20220315,"TOTAL"
2016,"MISSOURI","MO","PETTIS",29159,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12810,18111,20220315,"TOTAL"
2016,"MISSOURI","MO","PETTIS",29159,"US PRESIDENT","OTHER","OTHER",977,18111,20220315,"TOTAL"
2016,"MISSOURI","MO","PHELPS",29161,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4766,18553,20220315,"TOTAL"
2016,"MISSOURI","MO","PHELPS",29161,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12709,18553,20220315,"TOTAL"
2016,"MISSOURI","MO","PHELPS",29161,"US PRESIDENT","OTHER","OTHER",1078,18553,20220315,"TOTAL"
2016,"MISSOURI","MO","PIKE",29163,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1806,7382,20220315,"TOTAL"
2016,"MISSOURI","MO","PIKE",29163,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5274,7382,20220315,"TOTAL"
2016,"MISSOURI","MO","PIKE",29163,"US PRESIDENT","OTHER","OTHER",302,7382,20220315,"TOTAL"
2016,"MISSOURI","MO","PLATTE",29165,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",20057,48885,20220315,"TOTAL"
2016,"MISSOURI","MO","PLATTE",29165,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",25933,48885,20220315,"TOTAL"
2016,"MISSOURI","MO","PLATTE",29165,"US PRESIDENT","OTHER","OTHER",2895,48885,20220315,"TOTAL"
2016,"MISSOURI","MO","POLK",29167,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2631,13763,20220315,"TOTAL"
2016,"MISSOURI","MO","POLK",29167,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",10438,13763,20220315,"TOTAL"
2016,"MISSOURI","MO","POLK",29167,"US PRESIDENT","OTHER","OTHER",694,13763,20220315,"TOTAL"
2016,"MISSOURI","MO","PULASKI",29169,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2922,13488,20220315,"TOTAL"
2016,"MISSOURI","MO","PULASKI",29169,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9876,13488,20220315,"TOTAL"
2016,"MISSOURI","MO","PULASKI",29169,"US PRESIDENT","OTHER","OTHER",690,13488,20220315,"TOTAL"
2016,"MISSOURI","MO","PUTNAM",29171,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",353,2346,20220315,"TOTAL"
2016,"MISSOURI","MO","PUTNAM",29171,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1936,2346,20220315,"TOTAL"
2016,"MISSOURI","MO","PUTNAM",29171,"US PRESIDENT","OTHER","OTHER",57,2346,20220315,"TOTAL"
2016,"MISSOURI","MO","RALLS",29173,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1138,5266,20220315,"TOTAL"
2016,"MISSOURI","MO","RALLS",29173,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3969,5266,20220315,"TOTAL"
2016,"MISSOURI","MO","RALLS",29173,"US PRESIDENT","OTHER","OTHER",159,5266,20220315,"TOTAL"
2016,"MISSOURI","MO","RANDOLPH",29175,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2283,10309,20220315,"TOTAL"
2016,"MISSOURI","MO","RANDOLPH",29175,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7529,10309,20220315,"TOTAL"
2016,"MISSOURI","MO","RANDOLPH",29175,"US PRESIDENT","OTHER","OTHER",497,10309,20220315,"TOTAL"
2016,"MISSOURI","MO","RAY",29177,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3090,10869,20220315,"TOTAL"
2016,"MISSOURI","MO","RAY",29177,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7104,10869,20220315,"TOTAL"
2016,"MISSOURI","MO","RAY",29177,"US PRESIDENT","OTHER","OTHER",675,10869,20220315,"TOTAL"
2016,"MISSOURI","MO","REYNOLDS",29179,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",540,3038,20220315,"TOTAL"
2016,"MISSOURI","MO","REYNOLDS",29179,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2406,3038,20220315,"TOTAL"
2016,"MISSOURI","MO","REYNOLDS",29179,"US PRESIDENT","OTHER","OTHER",92,3038,20220315,"TOTAL"
2016,"MISSOURI","MO","RIPLEY",29181,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",830,5524,20220315,"TOTAL"
2016,"MISSOURI","MO","RIPLEY",29181,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4522,5524,20220315,"TOTAL"
2016,"MISSOURI","MO","RIPLEY",29181,"US PRESIDENT","OTHER","OTHER",172,5524,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CHARLES",29183,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",68626,201005,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CHARLES",29183,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",121650,201005,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CHARLES",29183,"US PRESIDENT","OTHER","OTHER",10729,201005,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CLAIR",29185,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",936,4630,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CLAIR",29185,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3501,4630,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. CLAIR",29185,"US PRESIDENT","OTHER","OTHER",193,4630,20220315,"TOTAL"
2016,"MISSOURI","MO","STE. GENEVIEVE",29186,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2542,8469,20220315,"TOTAL"
2016,"MISSOURI","MO","STE. GENEVIEVE",29186,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5496,8469,20220315,"TOTAL"
2016,"MISSOURI","MO","STE. GENEVIEVE",29186,"US PRESIDENT","OTHER","OTHER",431,8469,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. FRANCOIS",29187,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6250,24728,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. FRANCOIS",29187,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",17468,24728,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. FRANCOIS",29187,"US PRESIDENT","OTHER","OTHER",1010,24728,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS COUNTY",29189,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",286704,514858,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS COUNTY",29189,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",202434,514858,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS COUNTY",29189,"US PRESIDENT","OTHER","OTHER",25720,514858,20220315,"TOTAL"
2016,"MISSOURI","MO","SALINE",29195,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2789,9274,20220315,"TOTAL"
2016,"MISSOURI","MO","SALINE",29195,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5977,9274,20220315,"TOTAL"
2016,"MISSOURI","MO","SALINE",29195,"US PRESIDENT","OTHER","OTHER",508,9274,20220315,"TOTAL"
2016,"MISSOURI","MO","SCHUYLER",29197,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",354,1936,20220315,"TOTAL"
2016,"MISSOURI","MO","SCHUYLER",29197,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1505,1936,20220315,"TOTAL"
2016,"MISSOURI","MO","SCHUYLER",29197,"US PRESIDENT","OTHER","OTHER",77,1936,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTLAND",29199,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",365,1968,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTLAND",29199,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1525,1968,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTLAND",29199,"US PRESIDENT","OTHER","OTHER",78,1968,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTT",29201,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3575,17256,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTT",29201,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13168,17256,20220315,"TOTAL"
2016,"MISSOURI","MO","SCOTT",29201,"US PRESIDENT","OTHER","OTHER",513,17256,20220315,"TOTAL"
2016,"MISSOURI","MO","SHANNON",29203,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",776,3904,20220315,"TOTAL"
2016,"MISSOURI","MO","SHANNON",29203,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2966,3904,20220315,"TOTAL"
2016,"MISSOURI","MO","SHANNON",29203,"US PRESIDENT","OTHER","OTHER",162,3904,20220315,"TOTAL"
2016,"MISSOURI","MO","SHELBY",29205,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",606,3255,20220315,"TOTAL"
2016,"MISSOURI","MO","SHELBY",29205,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2524,3255,20220315,"TOTAL"
2016,"MISSOURI","MO","SHELBY",29205,"US PRESIDENT","OTHER","OTHER",125,3255,20220315,"TOTAL"
2016,"MISSOURI","MO","STODDARD",29207,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1876,13291,20220315,"TOTAL"
2016,"MISSOURI","MO","STODDARD",29207,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11079,13291,20220315,"TOTAL"
2016,"MISSOURI","MO","STODDARD",29207,"US PRESIDENT","OTHER","OTHER",336,13291,20220315,"TOTAL"
2016,"MISSOURI","MO","STONE",29209,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2887,16567,20220315,"TOTAL"
2016,"MISSOURI","MO","STONE",29209,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13158,16567,20220315,"TOTAL"
2016,"MISSOURI","MO","STONE",29209,"US PRESIDENT","OTHER","OTHER",522,16567,20220315,"TOTAL"
2016,"MISSOURI","MO","SULLIVAN",29211,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",526,2486,20220315,"TOTAL"
2016,"MISSOURI","MO","SULLIVAN",29211,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1884,2486,20220315,"TOTAL"
2016,"MISSOURI","MO","SULLIVAN",29211,"US PRESIDENT","OTHER","OTHER",76,2486,20220315,"TOTAL"
2016,"MISSOURI","MO","TANEY",29213,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4373,23515,20220315,"TOTAL"
2016,"MISSOURI","MO","TANEY",29213,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",18276,23515,20220315,"TOTAL"
2016,"MISSOURI","MO","TANEY",29213,"US PRESIDENT","OTHER","OTHER",866,23515,20220315,"TOTAL"
2016,"MISSOURI","MO","TEXAS",29215,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1728,10956,20220315,"TOTAL"
2016,"MISSOURI","MO","TEXAS",29215,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8875,10956,20220315,"TOTAL"
2016,"MISSOURI","MO","TEXAS",29215,"US PRESIDENT","OTHER","OTHER",353,10956,20220315,"TOTAL"
2016,"MISSOURI","MO","VERNON",29217,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1707,8599,20220315,"TOTAL"
2016,"MISSOURI","MO","VERNON",29217,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6533,8599,20220315,"TOTAL"
2016,"MISSOURI","MO","VERNON",29217,"US PRESIDENT","OTHER","OTHER",359,8599,20220315,"TOTAL"
2016,"MISSOURI","MO","WARREN",29219,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3915,15784,20220315,"TOTAL"
2016,"MISSOURI","MO","WARREN",29219,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11111,15784,20220315,"TOTAL"
2016,"MISSOURI","MO","WARREN",29219,"US PRESIDENT","OTHER","OTHER",758,15784,20220315,"TOTAL"
2016,"MISSOURI","MO","WASHINGTON",29221,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1926,9282,20220315,"TOTAL"
2016,"MISSOURI","MO","WASHINGTON",29221,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7048,9282,20220315,"TOTAL"
2016,"MISSOURI","MO","WASHINGTON",29221,"US PRESIDENT","OTHER","OTHER",308,9282,20220315,"TOTAL"
2016,"MISSOURI","MO","WAYNE",29223,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",948,5655,20220315,"TOTAL"
2016,"MISSOURI","MO","WAYNE",29223,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4658,5655,20220315,"TOTAL"
2016,"MISSOURI","MO","WAYNE",29223,"US PRESIDENT","OTHER","OTHER",49,5655,20220315,"TOTAL"
2016,"MISSOURI","MO","WEBSTER",29225,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3177,16743,20220315,"TOTAL"
2016,"MISSOURI","MO","WEBSTER",29225,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12840,16743,20220315,"TOTAL"
2016,"MISSOURI","MO","WEBSTER",29225,"US PRESIDENT","OTHER","OTHER",726,16743,20220315,"TOTAL"
2016,"MISSOURI","MO","WORTH",29227,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",195,1046,20220315,"TOTAL"
2016,"MISSOURI","MO","WORTH",29227,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",808,1046,20220315,"TOTAL"
2016,"MISSOURI","MO","WORTH",29227,"US PRESIDENT","OTHER","OTHER",43,1046,20220315,"TOTAL"
2016,"MISSOURI","MO","WRIGHT",29229,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1170,8119,20220315,"TOTAL"
2016,"MISSOURI","MO","WRIGHT",29229,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6707,8119,20220315,"TOTAL"
2016,"MISSOURI","MO","WRIGHT",29229,"US PRESIDENT","OTHER","OTHER",242,8119,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS CITY",29510,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",104235,131191,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS CITY",29510,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",20832,131191,20220315,"TOTAL"
2016,"MISSOURI","MO","ST. LOUIS CITY",29510,"US PRESIDENT","OTHER","OTHER",6124,131191,20220315,"TOTAL"
2016,"MONTANA","MT","BEAVERHEAD",30001,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1143,4849,20220315,"TOTAL"
2016,"MONTANA","MT","BEAVERHEAD",30001,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3353,4849,20220315,"TOTAL"
2016,"MONTANA","MT","BEAVERHEAD",30001,"US PRESIDENT","OTHER","OTHER",353,4849,20220315,"TOTAL"
2016,"MONTANA","MT","BIG HORN",30003,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2094,4237,20220315,"TOTAL"
2016,"MONTANA","MT","BIG HORN",30003,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1853,4237,20220315,"TOTAL"
2016,"MONTANA","MT","BIG HORN",30003,"US PRESIDENT","OTHER","OTHER",290,4237,20220315,"TOTAL"
2016,"MONTANA","MT","BLAINE",30005,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1202,2684,20220315,"TOTAL"
2016,"MONTANA","MT","BLAINE",30005,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1268,2684,20220315,"TOTAL"
2016,"MONTANA","MT","BLAINE",30005,"US PRESIDENT","OTHER","OTHER",214,2684,20220315,"TOTAL"
2016,"MONTANA","MT","BROADWATER",30007,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",573,3133,20220315,"TOTAL"
2016,"MONTANA","MT","BROADWATER",30007,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2348,3133,20220315,"TOTAL"
2016,"MONTANA","MT","BROADWATER",30007,"US PRESIDENT","OTHER","OTHER",212,3133,20220315,"TOTAL"
2016,"MONTANA","MT","CARBON",30009,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1828,5991,20220315,"TOTAL"
2016,"MONTANA","MT","CARBON",30009,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3748,5991,20220315,"TOTAL"
2016,"MONTANA","MT","CARBON",30009,"US PRESIDENT","OTHER","OTHER",415,5991,20220315,"TOTAL"
2016,"MONTANA","MT","CARTER",30011,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",70,786,20220315,"TOTAL"
2016,"MONTANA","MT","CARTER",30011,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",678,786,20220315,"TOTAL"
2016,"MONTANA","MT","CARTER",30011,"US PRESIDENT","OTHER","OTHER",38,786,20220315,"TOTAL"
2016,"MONTANA","MT","CASCADE",30013,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",12175,34571,20220315,"TOTAL"
2016,"MONTANA","MT","CASCADE",30013,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19632,34571,20220315,"TOTAL"
2016,"MONTANA","MT","CASCADE",30013,"US PRESIDENT","OTHER","OTHER",2764,34571,20220315,"TOTAL"
2016,"MONTANA","MT","CHOUTEAU",30015,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",732,2603,20220315,"TOTAL"
2016,"MONTANA","MT","CHOUTEAU",30015,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1679,2603,20220315,"TOTAL"
2016,"MONTANA","MT","CHOUTEAU",30015,"US PRESIDENT","OTHER","OTHER",192,2603,20220315,"TOTAL"
2016,"MONTANA","MT","CUSTER",30017,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1176,5185,20220315,"TOTAL"
2016,"MONTANA","MT","CUSTER",30017,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3657,5185,20220315,"TOTAL"
2016,"MONTANA","MT","CUSTER",30017,"US PRESIDENT","OTHER","OTHER",352,5185,20220315,"TOTAL"
2016,"MONTANA","MT","DANIELS",30019,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",168,962,20220315,"TOTAL"
2016,"MONTANA","MT","DANIELS",30019,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",730,962,20220315,"TOTAL"
2016,"MONTANA","MT","DANIELS",30019,"US PRESIDENT","OTHER","OTHER",64,962,20220315,"TOTAL"
2016,"MONTANA","MT","DAWSON",30021,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",787,4374,20220315,"TOTAL"
2016,"MONTANA","MT","DAWSON",30021,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3320,4374,20220315,"TOTAL"
2016,"MONTANA","MT","DAWSON",30021,"US PRESIDENT","OTHER","OTHER",267,4374,20220315,"TOTAL"
2016,"MONTANA","MT","DEER LODGE",30023,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2058,4206,20220315,"TOTAL"
2016,"MONTANA","MT","DEER LODGE",30023,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1763,4206,20220315,"TOTAL"
2016,"MONTANA","MT","DEER LODGE",30023,"US PRESIDENT","OTHER","OTHER",385,4206,20220315,"TOTAL"
2016,"MONTANA","MT","FALLON",30025,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",154,1484,20220315,"TOTAL"
2016,"MONTANA","MT","FALLON",30025,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1279,1484,20220315,"TOTAL"
2016,"MONTANA","MT","FALLON",30025,"US PRESIDENT","OTHER","OTHER",51,1484,20220315,"TOTAL"
2016,"MONTANA","MT","FERGUS",30027,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1202,5840,20220315,"TOTAL"
2016,"MONTANA","MT","FERGUS",30027,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4269,5840,20220315,"TOTAL"
2016,"MONTANA","MT","FERGUS",30027,"US PRESIDENT","OTHER","OTHER",369,5840,20220315,"TOTAL"
2016,"MONTANA","MT","FLATHEAD",30029,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",13293,46571,20220315,"TOTAL"
2016,"MONTANA","MT","FLATHEAD",30029,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",30240,46571,20220315,"TOTAL"
2016,"MONTANA","MT","FLATHEAD",30029,"US PRESIDENT","OTHER","OTHER",3038,46571,20220315,"TOTAL"
2016,"MONTANA","MT","GALLATIN",30031,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",24246,53819,20220315,"TOTAL"
2016,"MONTANA","MT","GALLATIN",30031,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",23802,53819,20220315,"TOTAL"
2016,"MONTANA","MT","GALLATIN",30031,"US PRESIDENT","OTHER","OTHER",5771,53819,20220315,"TOTAL"
2016,"MONTANA","MT","GARFIELD",30033,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",34,718,20220315,"TOTAL"
2016,"MONTANA","MT","GARFIELD",30033,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",653,718,20220315,"TOTAL"
2016,"MONTANA","MT","GARFIELD",30033,"US PRESIDENT","OTHER","OTHER",31,718,20220315,"TOTAL"
2016,"MONTANA","MT","GLACIER",30035,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3121,5075,20220315,"TOTAL"
2016,"MONTANA","MT","GLACIER",30035,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1620,5075,20220315,"TOTAL"
2016,"MONTANA","MT","GLACIER",30035,"US PRESIDENT","OTHER","OTHER",334,5075,20220315,"TOTAL"
2016,"MONTANA","MT","GOLDEN VALLEY",30037,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",71,474,20220315,"TOTAL"
2016,"MONTANA","MT","GOLDEN VALLEY",30037,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",365,474,20220315,"TOTAL"
2016,"MONTANA","MT","GOLDEN VALLEY",30037,"US PRESIDENT","OTHER","OTHER",38,474,20220315,"TOTAL"
2016,"MONTANA","MT","GRANITE",30039,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",472,1777,20220315,"TOTAL"
2016,"MONTANA","MT","GRANITE",30039,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1192,1777,20220315,"TOTAL"
2016,"MONTANA","MT","GRANITE",30039,"US PRESIDENT","OTHER","OTHER",113,1777,20220315,"TOTAL"
2016,"MONTANA","MT","HILL",30041,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2371,6445,20220315,"TOTAL"
2016,"MONTANA","MT","HILL",30041,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3478,6445,20220315,"TOTAL"
2016,"MONTANA","MT","HILL",30041,"US PRESIDENT","OTHER","OTHER",596,6445,20220315,"TOTAL"
2016,"MONTANA","MT","JEFFERSON",30043,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1998,6714,20220315,"TOTAL"
2016,"MONTANA","MT","JEFFERSON",30043,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4177,6714,20220315,"TOTAL"
2016,"MONTANA","MT","JEFFERSON",30043,"US PRESIDENT","OTHER","OTHER",539,6714,20220315,"TOTAL"
2016,"MONTANA","MT","JUDITH BASIN",30045,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",235,1208,20220315,"TOTAL"
